date,overseas,domestic,confirmed,iso,iso_rel,death,m_confirmed,m_death,f_confirmed,f_death,0s_confirmed,0s_death,10s_confirmed,10s_death,20s_confirmed,20s_death,30s_confirmed,30s_death,40s_confirmed,40s_death,50s_confirmed,50s_death,60s_confirmed,60s_death,70s_confirmed,70s_death,80s_over_confirmed,80s_over_death,seoul_overseas,seoul_domestic,seoul_confirmed,seoul_iso,seoul_iso_rel,seoul_death,bs_overseas,bs_domestic,bs_confirmed,bs_iso,bs_iso_rel,bs_death,tk_overseas,tk_domestic,tk_confirmed,tk_iso,tk_iso_rel,tk_death,ic_overseas,ic_domestic,ic_confirmed,ic_iso,ic_iso_rel,ic_death,kj_overseas,kj_domestic,kj_confirmed,kj_iso,kj_iso_rel,kj_death,dj_overseas,dj_domestic,dj_confirmed,dj_iso,dj_iso_rel,dj_death,ulsan_overseas,ulsan_domestic,ulsan_confirmed,ulsan_iso,ulsan_iso_rel,ulsan_death,sj_overseas,sj_domestic,sj_confirmed,sj_iso,sj_iso_rel,sj_death,gg_overseas,gg_domestic,gg_confirmed,gg_iso,gg_iso_rel,gg_death,kw_overseas,kw_domestic,kw_confirmed,kw_iso,kw_iso_rel,kw_death,cb_overseas,cb_domestic,cb_confirmed,cb_iso,cb_iso_rel,cb_death,cn_overseas,cn_domestic,cn_confirmed,cn_iso,cn_iso_rel,cn_death,jb_overseas,jb_domestic,jb_confirmed,jb_iso,jb_iso_rel,jb_death,jn_overseas,jn_domestic,jn_confirmed,jn_iso,jn_iso_rel,jn_death,kb_overseas,kb_domestic,kb_confirmed,kb_iso,kb_iso_rel,kb_death,kn_overseas,kn_domestic,kn_confirmed,kn_iso,kn_iso_rel,kn_death,jj_overseas,jj_domestic,jj_confirmed,jj_iso,jj_iso_rel,jj_death,qs_overseas,qs_domestic,qs_confirmed,qs_iso,qs_iso_rel,qs_death
2020-03-20,0,0,8652,6325,2233,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,64,0,0,0,108,0,60,1,0,0,6275,0,1577,67,0,0,36,0,7,0,0,0,18,0,10,0,0,0,22,0,5,0,0,0,36,0,11,0,0,0,41,0,0,0,0,0,309,0,66,3,0,0,30,0,10,1,0,0,33,0,6,0,0,0,119,0,32,0,0,0,10,0,7,0,0,0,5,0,3,0,0,0,1203,0,340,22,0,0,87,0,33,0,0,0,4,0,2,0,0,0,17,0,0,0
2020-03-21,0,0,8799,6085,2612,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,64,0,0,0,108,0,67,1,0,0,6344,0,1861,73,0,0,40,0,7,0,0,0,18,0,10,0,0,0,22,0,5,0,0,0,36,0,11,0,0,0,41,0,2,0,0,0,321,0,79,3,0,0,30,0,12,1,0,0,34,0,8,0,0,0,119,0,39,0,0,0,10,0,7,0,0,0,5,0,3,0,0,0,1243,0,395,24,0,0,87,0,40,0,0,0,4,0,2,0,0,0,23,0,0,0
2020-03-22,0,0,8897,5884,2909,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,64,0,0,0,108,0,69,1,0,0,6387,0,2107,75,0,0,40,0,8,0,0,0,19,0,10,0,0,0,24,0,6,0,0,0,36,0,12,0,0,0,41,0,3,0,0,0,337,0,82,3,0,0,30,0,13,1,0,0,35,0,9,0,0,0,120,0,39,0,0,0,10,0,7,0,0,0,6,0,3,0,0,0,1254,0,432,24,0,0,88,0,42,0,0,0,4,0,3,0,0,0,34,0,0,0
2020-03-23,0,0,8961,5684,3166,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,64,0,0,0,109,0,71,1,0,0,6411,0,2305,82,0,0,40,0,8,0,0,0,19,0,10,0,0,0,24,0,6,0,0,0,36,0,17,0,0,0,42,0,3,0,0,0,351,0,88,3,0,0,30,0,14,1,0,0,37,0,9,0,0,0,120,0,44,0,0,0,10,0,7,0,0,0,6,0,3,0,0,0,1256,0,469,24,0,0,89,0,45,0,0,0,4,0,3,0,0,0,47,0,0,0
2020-03-24,0,0,9037,5410,3507,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,72,0,0,0,111,0,71,1,0,0,6442,0,2571,88,0,0,41,0,8,0,0,0,19,0,11,0,0,0,24,0,6,0,0,0,36,0,18,0,0,0,42,0,3,0,0,0,366,0,97,4,0,0,30,0,14,1,0,0,38,0,11,0,0,0,120,0,56,0,0,0,10,0,7,0,0,0,6,0,3,0,0,0,1257,0,507,26,0,0,90,0,48,0,0,0,4,0,4,0,0,0,67,0,0,0
2020-03-25,0,0,9137,5281,3730,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,72,0,0,0,112,0,73,1,0,0,6456,0,2740,92,0,0,42,0,10,0,0,0,19,0,11,0,0,0,24,0,6,0,0,0,37,0,19,0,0,0,44,0,3,0,0,0,387,0,100,4,0,0,31,0,15,1,0,0,38,0,13,0,0,0,123,0,65,0,0,0,10,0,7,0,0,0,8,0,3,0,0,0,1262,0,538,28,0,0,90,0,51,0,0,0,6,0,4,0,0,0,101,0,0,0
2020-03-26,0,0,9241,4966,4144,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,80,0,0,0,112,0,75,2,0,0,6482,0,3039,94,0,0,43,0,11,0,0,0,19,0,11,0,0,0,30,0,6,0,0,0,37,0,20,0,0,0,44,0,8,0,0,0,401,0,122,4,0,0,31,0,18,1,0,0,39,0,14,0,0,0,124,0,68,0,0,0,10,0,7,0,0,0,8,0,3,0,0,0,1274,0,601,30,0,0,90,0,57,0,0,0,6,0,4,0,0,0,131,0,0,0
2020-03-27,0,0,9332,4665,4528,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,89,0,0,0,113,0,81,2,0,0,6516,0,3324,98,0,0,46,0,13,0,0,0,20,0,11,0,0,0,31,0,9,0,0,0,39,0,20,0,0,0,44,0,9,0,0,0,412,0,131,4,0,0,31,0,20,1,0,0,41,0,17,0,0,0,124,0,78,0,0,0,10,0,7,0,0,0,8,0,3,0,0,0,1283,0,650,34,0,0,91,0,62,0,0,0,7,0,4,0,0,0,144,0,0,0
2020-03-28,0,0,9478,4523,4811,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,93,0,0,0,114,0,81,2,0,0,6587,0,3543,101,0,0,51,0,14,0,0,0,20,0,11,0,0,0,31,0,10,0,0,0,39,0,19,0,0,0,44,0,9,0,0,0,433,0,140,5,0,0,32,0,20,1,0,0,41,0,21,0,0,0,126,0,81,0,0,0,10,0,7,0,0,0,8,0,3,0,0,0,1285,0,692,35,0,0,91,0,63,0,0,0,8,0,4,0,0,0,168,0,0,0
2020-03-29,0,0,9583,4398,5033,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,93,0,0,0,117,0,85,3,0,0,6610,0,3706,106,0,0,58,0,15,0,0,0,20,0,11,0,0,0,34,0,14,0,0,0,39,0,19,0,0,0,46,0,11,0,0,0,448,0,144,5,0,0,34,0,21,1,0,0,41,0,21,0,0,0,127,0,83,0,0,0,12,0,7,0,0,0,9,0,3,0,0,0,1287,0,732,37,0,0,94,0,64,0,0,0,8,0,4,0,0,0,189,0,0,0
2020-03-30,0,0,9661,4275,5228,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,92,0,0,0,118,0,87,3,0,0,6624,0,3837,111,0,0,58,0,15,0,0,0,20,0,13,0,0,0,34,0,17,0,0,0,39,0,19,0,0,0,46,0,12,0,0,0,463,0,160,5,0,0,36,0,21,1,0,0,44,0,21,0,0,0,127,0,83,0,0,0,13,0,7,0,0,0,9,0,3,0,0,0,1298,0,772,38,0,0,95,0,65,0,0,0,9,0,4,0,0,0,202,0,0,0
2020-03-31,0,0,9786,4216,5408,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,107,0,0,0,119,0,87,3,0,0,6684,0,3946,114,0,0,64,0,16,0,0,0,20,0,14,0,0,0,36,0,18,0,0,0,39,0,19,0,0,0,46,0,12,0,0,0,476,0,166,6,0,0,36,0,23,1,0,0,44,0,22,0,0,0,128,0,90,0,0,0,13,0,7,0,0,0,9,0,3,0,0,0,1300,0,808,38,0,0,96,0,67,0,0,0,9,0,3,0,0,0,217,0,0,0
2020-04-01,0,0,9887,4155,5567,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,117,0,0,0,122,0,87,3,0,0,6704,0,4070,115,0,0,69,0,19,0,0,0,24,0,14,0,0,0,36,0,18,0,0,0,39,0,20,1,0,0,46,0,12,0,0,0,499,0,171,6,0,0,38,0,23,1,0,0,44,0,23,0,0,0,131,0,91,0,0,0,14,0,7,0,0,0,12,0,3,0,0,0,1302,0,822,39,0,0,100,0,67,0,0,0,9,0,3,0,0,0,224,0,0,0
2020-04-02,0,0,9976,3979,5828,169,3905,82,5881,80,112,0,515,0,2656,0,1012,1,1312,1,1851,10,1235,22,651,46,442,82,0,0,488,0,127,0,0,0,122,0,87,3,0,0,6725,0,4283,117,0,0,73,0,20,0,0,0,25,0,14,0,0,0,36,0,18,0,0,0,40,0,21,1,0,0,46,0,12,0,0,0,516,0,181,6,0,0,39,0,23,1,0,0,44,0,23,0,0,0,133,0,95,0,0,0,14,0,7,0,0,0,14,0,3,0,0,0,1304,0,840,41,0,0,106,0,70,0,0,0,9,0,3,0,0,0,242,0,1,0
2020-04-03,0,0,10062,3867,6021,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,0,131,0,0,0,122,0,88,3,0,0,6734,0,4434,121,0,0,74,0,21,0,0,0,26,0,15,0,0,0,36,0,18,0,0,0,40,0,21,1,0,0,46,0,12,0,0,0,539,0,186,6,0,0,41,0,23,1,0,0,45,0,25,0,0,0,134,0,97,0,0,0,15,0,7,0,0,0,15,0,3,0,0,0,1309,0,865,42,0,0,107,0,71,0,0,0,9,0,3,0,0,0,264,0,1,0
2020-04-04,0,0,10156,3654,6325,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,144,0,0,0,122,0,90,3,0,0,6761,0,4673,122,0,0,77,0,22,0,0,0,26,0,15,0,0,0,36,0,18,0,0,0,40,0,24,1,0,0,46,0,15,0,0,0,562,0,200,6,0,0,42,0,23,1,0,0,45,0,27,0,0,0,135,0,102,0,0,0,15,0,7,0,0,0,15,0,4,0,0,0,1310,0,881,44,0,0,108,0,75,0,0,0,9,0,4,0,0,0,279,0,1,0
2020-04-05,0,0,10237,3591,6463,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,145,0,0,0,122,0,90,3,0,0,6768,0,4773,127,0,0,79,0,25,0,0,0,27,0,15,0,0,0,37,0,18,0,0,0,40,0,27,1,0,0,46,0,15,0,0,0,572,0,208,7,0,0,45,0,24,1,0,0,45,0,28,0,0,0,135,0,102,0,0,0,16,0,7,0,0,0,15,0,4,0,0,0,1314,0,899,44,0,0,109,0,77,0,0,0,12,0,4,0,0,0,303,0,2,0
2020-04-06,0,0,10284,3500,6598,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,151,0,0,0,122,0,91,3,0,0,6781,0,4865,129,0,0,80,0,27,0,0,0,27,0,15,0,0,0,39,0,19,0,0,0,40,0,27,1,0,0,46,0,17,0,0,0,580,0,213,7,0,0,45,0,23,1,0,0,45,0,29,0,0,0,136,0,102,0,0,0,16,0,7,0,0,0,15,0,4,0,0,0,1316,0,922,45,0,0,111,0,80,0,0,0,12,0,4,0,0,0,310,0,2,0
2020-04-07,0,0,10331,3445,6694,192,4138,101,6193,91,126,0,544,0,2819,0,1092,1,1382,2,1909,13,1304,26,689,57,466,93,0,0,567,0,164,0,0,0,123,0,91,3,0,0,6794,0,4918,134,0,0,80,0,27,0,0,0,27,0,15,0,0,0,39,0,20,0,0,0,40,0,28,1,0,0,46,0,17,0,0,0,590,0,226,7,0,0,47,0,24,1,0,0,45,0,29,0,0,0,137,0,104,0,0,0,16,0,7,0,0,0,15,0,4,0,0,0,1317,0,934,46,0,0,112,0,80,0,0,0,12,0,4,0,0,0,324,0,2,0
2020-04-08,0,0,10384,3408,6776,200,4163,106,6221,94,126,0,548,0,2832,0,1102,1,1387,3,1915,13,1312,27,692,60,470,96,0,0,578,0,169,2,0,0,125,0,94,3,0,0,6803,0,4961,137,0,0,84,0,27,0,0,0,27,0,15,0,0,0,39,0,20,0,0,0,40,0,28,1,0,0,46,0,14,0,0,0,596,0,237,10,0,0,49,0,24,1,0,0,45,0,29,0,0,0,137,0,106,0,0,0,17,0,7,0,0,0,15,0,4,0,0,0,1320,0,954,46,0,0,113,0,80,0,0,0,12,0,4,0,0,0,338,0,3,0
2020-04-09,23,16,10423,3246,6973,204,4185,107,6238,97,128,0,552,0,2844,0,1109,1,1394,3,1917,13,1314,27,692,60,473,100,7,5,590,414,174,2,0,0,125,25,97,3,0,4,6807,1562,5106,139,0,0,84,53,31,0,0,0,27,12,15,0,0,0,39,19,20,0,0,0,40,11,28,1,0,0,46,30,16,0,5,5,606,336,259,11,0,0,49,24,24,1,0,0,45,15,30,0,0,1,138,33,105,0,0,0,17,10,7,0,0,0,15,11,4,0,0,0,1320,305,968,47,1,1,115,33,82,0,0,0,12,8,4,0,10,0,348,345,3,0
2020-04-10,5,22,10450,3125,7117,208,4200,109,6250,99,129,0,553,0,2851,0,1113,1,1396,3,1920,13,1320,28,694,62,474,101,0,5,595,408,185,2,0,1,126,25,98,3,0,0,6807,1472,5193,142,0,1,85,51,34,0,0,0,27,12,15,0,0,0,39,18,21,0,0,0,40,11,28,1,0,0,46,26,20,0,1,8,615,335,269,11,0,0,49,22,26,1,0,0,45,17,28,0,0,0,138,33,105,0,0,0,17,9,8,0,0,0,15,11,4,0,0,7,1327,285,994,48,0,0,115,33,82,0,0,0,12,8,4,0,4,0,352,349,3,0
2020-04-11,12,18,10480,3026,7243,211,4215,111,6265,100,130,0,558,0,2856,0,1115,1,1399,3,1926,14,1327,29,694,63,475,101,1,3,599,402,195,2,0,0,126,23,100,3,1,6,6814,1398,5271,145,0,0,85,50,35,0,0,0,27,10,17,0,0,0,39,17,22,0,1,0,41,10,30,1,0,0,46,26,20,0,3,6,624,327,286,11,0,0,49,22,26,1,0,0,45,17,28,0,0,0,138,32,106,0,0,0,17,9,8,0,0,0,15,10,5,0,0,3,1330,278,1004,48,0,0,115,32,83,0,0,0,12,8,4,0,6,0,358,355,3,0
2020-04-12,24,8,10512,2930,7368,214,4229,113,6283,101,130,0,561,0,2869,0,1120,1,1400,3,1930,14,1330,31,697,63,475,102,1,2,602,398,202,2,0,0,126,20,103,3,1,1,6816,1314,5356,146,1,0,86,48,38,0,0,0,27,8,19,0,0,0,39,16,23,0,0,0,41,8,32,1,0,0,46,24,22,0,3,1,628,324,292,12,0,0,49,21,27,1,0,0,45,16,29,0,0,1,139,31,108,0,0,0,17,9,8,0,0,0,15,10,5,0,0,3,1333,271,1013,49,0,0,115,31,84,0,0,0,12,8,4,0,18,0,376,373,3,0
2020-04-13,16,9,10537,2873,7447,217,4243,115,6294,102,132,0,562,0,2879,0,1122,1,1401,3,1932,14,1335,32,698,64,476,103,7,1,610,394,214,2,0,0,126,20,103,3,0,3,6819,1277,5395,147,1,0,87,48,39,0,0,0,27,8,19,0,0,0,39,16,23,0,0,0,41,7,33,1,0,0,46,24,22,0,2,1,631,313,305,13,0,0,49,20,28,1,0,0,45,14,31,0,0,0,139,30,109,0,0,0,17,9,8,0,0,0,15,9,6,0,0,4,1337,267,1020,50,0,0,115,31,84,0,0,0,12,7,5,0,6,0,382,379,3,0
2020-04-14,12,15,10564,2808,7534,222,4256,116,6308,106,132,0,565,0,2886,0,1126,1,1405,3,1935,14,1338,33,700,65,477,106,0,2,612,382,228,2,0,0,126,20,103,3,1,2,6822,1230,5440,152,1,0,88,46,42,0,0,0,27,6,21,0,0,0,39,15,24,0,0,1,42,8,33,1,0,0,46,25,21,0,3,5,639,313,313,13,0,0,49,19,29,1,0,0,45,14,31,0,0,0,139,26,113,0,0,0,17,9,8,0,0,0,15,9,6,0,0,5,1342,263,1029,50,0,0,115,31,84,0,0,0,12,7,5,0,7,0,389,385,4,0
2020-04-15,11,16,10591,2750,7616,225,4266,118,6325,107,132,0,569,0,2895,0,1131,1,1408,3,1937,14,1339,33,702,68,478,106,3,2,617,376,239,2,1,0,127,17,107,3,1,0,6823,1182,5486,155,0,0,88,40,48,0,0,1,28,7,21,0,0,0,39,15,24,0,0,0,42,8,33,1,0,0,46,25,21,0,0,6,645,310,322,13,1,1,51,23,27,1,0,0,45,14,31,0,0,0,139,25,114,0,0,0,17,9,8,0,0,0,15,8,7,0,0,6,1348,263,1035,50,0,0,115,31,84,0,1,0,13,8,5,0,4,0,393,389,4,0
2020-04-16,11,11,10613,2627,7757,229,4272,122,6341,107,135,0,572,0,2900,0,1132,1,1410,3,1940,14,1341,33,703,68,480,110,1,1,619,367,250,2,3,0,130,16,111,3,0,4,6827,1083,5586,158,0,0,88,37,51,0,0,0,28,6,22,0,0,0,39,14,25,0,0,0,42,7,34,1,0,0,46,25,21,0,3,1,649,305,330,14,0,1,52,24,27,1,0,0,45,11,34,0,0,0,139,24,115,0,0,0,17,8,9,0,0,0,15,8,7,0,0,4,1352,258,1044,50,0,0,115,33,82,0,0,0,13,8,5,0,4,0,397,393,4,0
2020-04-17,14,8,10635,2576,7829,230,4286,122,6349,108,136,0,576,0,2909,0,1135,1,1411,3,1942,14,1342,33,704,68,480,111,1,1,621,351,268,2,0,0,130,15,112,3,0,0,6827,1042,5626,159,0,1,89,38,51,0,2,0,30,8,22,0,0,1,40,15,25,0,0,0,42,7,34,1,0,0,46,22,24,0,0,1,650,296,340,14,0,0,52,23,28,1,0,0,45,8,37,0,0,0,139,24,115,0,0,0,17,8,9,0,0,0,15,8,7,0,0,4,1356,269,1037,50,0,0,115,31,84,0,0,0,13,8,5,0,11,0,408,403,5,0
2020-04-18,9,9,10653,2484,7937,232,4293,124,6360,108,138,0,576,0,2918,0,1136,1,1412,3,1944,15,1343,33,705,68,481,112,1,0,622,346,274,2,0,0,130,15,112,3,0,3,6830,985,5685,160,1,0,90,35,55,0,0,0,30,8,22,0,0,-1,39,14,25,0,0,0,42,7,34,1,0,0,46,21,25,0,0,4,654,279,361,14,1,0,53,24,28,1,0,0,45,7,38,0,1,1,141,22,119,0,0,0,17,8,9,0,0,0,15,8,7,0,1,1,1358,261,1046,51,0,1,116,32,84,0,0,0,13,7,6,0,4,0,412,405,7,0
2020-04-19,5,3,10661,2385,8042,234,4297,124,6364,110,138,0,578,0,2921,0,1137,2,1412,3,1945,15,1343,34,705,68,482,112,1,1,624,334,288,2,0,0,130,12,115,3,1,1,6832,928,5743,161,1,0,91,36,55,0,0,0,30,8,22,0,0,0,39,14,25,0,0,0,42,7,34,1,0,0,46,17,29,0,0,0,654,270,370,14,0,0,53,23,28,2,0,0,45,7,38,0,0,0,141,19,122,0,0,0,17,8,9,0,0,0,15,7,8,0,0,1,1359,251,1057,51,0,0,116,31,85,0,0,0,13,7,6,0,2,0,414,406,8,0
2020-04-20,7,6,10674,2324,8114,236,4302,125,6372,111,138,0,581,0,2926,0,1139,2,1412,3,1948,15,1343,34,705,69,482,113,0,0,624,318,304,2,0,2,132,14,115,3,0,1,6833,901,5769,163,1,0,92,36,56,0,0,0,30,8,22,0,0,0,39,13,26,0,1,0,43,8,34,1,0,0,46,17,29,0,1,1,656,255,387,14,0,0,53,23,28,2,0,0,45,7,38,0,0,0,141,19,122,0,0,0,17,8,9,0,0,0,15,7,8,0,0,2,1361,246,1064,51,0,0,116,29,87,0,0,0,13,7,6,0,4,0,418,408,10,0
2020-04-21,5,4,10683,2233,8213,237,4308,125,6375,112,138,0,582,0,2928,0,1139,2,1413,3,1951,15,1343,34,706,70,483,113,1,1,626,309,315,2,0,0,132,14,115,3,0,2,6835,878,5793,164,0,0,92,36,56,0,0,0,30,8,22,0,0,0,39,13,26,0,0,0,43,7,35,1,0,0,46,17,29,0,1,1,658,246,398,14,0,0,53,21,30,2,0,0,45,6,39,0,0,0,141,18,123,0,0,0,17,8,9,0,0,0,15,7,8,0,0,0,1361,238,1072,51,0,0,116,28,88,0,0,0,13,7,6,0,3,0,421,372,49,0
2020-04-22,6,5,10694,2179,8277,238,4314,126,6380,112,138,0,583,0,2931,0,1140,2,1417,3,1951,15,1344,34,707,71,483,113,2,0,628,304,322,2,1,1,134,16,115,3,0,1,6836,844,5827,165,0,0,92,35,57,0,0,0,30,8,22,0,1,0,40,13,27,0,0,0,43,7,35,1,0,0,46,13,33,0,0,0,658,240,404,14,0,0,53,20,31,2,0,0,45,6,39,0,0,0,141,19,122,0,0,0,17,8,9,0,0,0,15,7,8,0,0,2,1363,233,1079,51,0,1,117,28,89,0,0,0,13,5,8,0,2,0,423,373,50,0
2020-04-23,4,4,10702,2051,8411,240,4318,127,6384,113,138,0,584,0,2933,0,1141,2,1418,3,1952,15,1344,35,708,71,484,114,0,0,628,284,342,2,1,0,135,16,116,3,1,3,6840,784,5890,166,0,0,92,36,56,0,0,0,30,6,24,0,0,0,40,11,29,0,0,0,43,6,36,1,0,0,46,12,34,0,0,1,659,221,424,14,0,0,53,20,31,2,0,0,45,5,40,0,0,0,141,18,123,0,0,0,17,8,9,0,0,0,15,7,8,0,0,0,1363,220,1091,52,0,0,117,28,89,0,0,0,13,5,8,0,2,0,425,364,61,0
2020-04-24,2,4,10708,1967,8501,240,4323,127,6385,113,138,0,585,0,2934,0,1142,2,1418,3,1953,15,1345,35,708,71,485,114,0,0,628,264,362,2,1,0,136,17,116,3,0,2,6842,745,5931,166,0,0,92,38,54,0,0,0,30,6,24,0,0,0,40,10,30,0,0,0,43,6,36,1,0,0,46,12,34,0,0,1,660,205,441,14,0,0,53,20,31,2,0,0,45,5,40,0,0,0,141,18,123,0,0,0,17,6,11,0,0,0,15,7,8,0,0,1,1364,215,1097,52,0,0,117,26,91,0,0,0,13,5,8,0,1,0,426,362,64,0
2020-04-25,4,6,10718,1843,8635,240,4327,127,6391,113,139,0,586,0,2937,0,1143,2,1420,3,1953,15,1347,35,708,71,485,114,0,1,629,244,383,2,0,0,136,17,116,3,0,3,6845,705,5974,166,0,0,92,37,55,0,0,0,30,5,25,0,0,0,40,8,32,0,0,0,43,6,36,1,0,0,46,11,35,0,0,2,662,200,448,14,0,0,53,19,32,2,0,0,45,5,40,0,0,0,141,18,123,0,0,0,17,7,10,0,0,0,15,7,8,0,0,0,1364,208,1104,52,0,0,117,26,91,0,0,0,13,5,8,0,4,0,430,315,115,0
2020-04-26,9,1,10728,1769,8717,242,4333,127,6395,115,141,0,586,0,2940,0,1147,2,1421,3,1953,15,1347,35,708,72,485,115,0,0,629,239,388,2,1,0,137,18,116,3,0,1,6846,660,6018,168,0,0,92,35,57,0,0,0,30,5,25,0,0,0,40,6,34,0,0,0,43,6,36,1,0,0,46,11,35,0,6,0,668,191,463,14,0,0,53,17,34,2,0,0,45,5,40,0,0,0,141,18,123,0,1,0,18,8,10,0,0,0,15,6,9,0,0,0,1364,203,1109,52,0,0,117,24,93,0,0,0,13,6,7,0,1,0,431,311,120,0
2020-04-27,7,3,10738,1731,8764,243,4337,127,6401,116,140,0,588,0,2943,0,1152,2,1422,3,1953,15,1347,35,708,72,485,116,0,0,629,234,393,2,0,0,137,17,117,3,0,1,6847,638,6040,169,0,0,92,34,58,0,0,0,30,5,25,0,0,0,40,6,34,0,0,0,43,6,36,1,0,0,46,11,35,0,1,2,671,187,470,14,0,0,53,16,35,2,0,0,45,5,40,0,1,0,142,19,123,0,0,0,18,8,10,0,0,0,15,6,9,0,0,0,1364,198,1114,52,0,0,117,23,94,0,0,0,13,5,8,0,5,0,436,313,123,0
2020-04-28,12,2,10752,1654,8854,244,4344,128,6408,116,140,0,590,0,2948,0,1154,2,1423,3,1955,15,1348,35,709,73,485,116,4,0,633,204,427,2,0,0,137,18,116,3,2,0,6849,623,6056,170,0,1,93,30,63,0,0,0,30,5,25,0,0,0,40,5,35,0,0,0,43,6,36,1,0,0,46,11,35,0,3,0,674,185,475,14,0,0,53,14,37,2,0,0,45,5,40,0,0,0,142,19,123,0,0,0,18,8,10,0,0,0,15,5,10,0,0,1,1365,194,1119,52,0,0,117,20,97,0,0,0,13,6,7,0,3,0,439,296,143,0
2020-04-29,5,4,10761,1593,8922,246,4348,129,6413,117,140,0,590,0,2951,0,1156,2,1426,3,1956,15,1348,35,709,73,485,118,0,0,633,194,437,2,0,0,137,18,116,3,0,3,6852,606,6075,171,0,0,93,27,66,0,0,0,30,4,26,0,0,0,40,5,35,0,0,0,43,5,37,1,0,0,46,10,36,0,1,1,676,180,481,15,0,0,53,14,37,2,0,0,45,5,40,0,1,0,143,20,123,0,0,0,18,8,10,0,0,0,15,5,10,0,0,0,1365,180,1133,52,0,0,117,20,97,0,0,0,13,5,8,0,3,0,442,287,155,0
2020-04-30,4,0,10765,1459,9059,247,4352,130,6413,117,140,0,590,0,2952,0,1158,2,1427,3,1956,15,1348,35,709,74,485,118,0,0,633,178,453,2,0,0,137,18,116,3,0,0,6852,536,6144,172,0,0,93,25,68,0,0,0,30,3,27,0,0,0,40,5,35,0,0,0,43,5,37,1,0,0,46,8,38,0,0,0,676,175,486,15,0,0,53,11,40,2,0,0,45,4,41,0,0,0,143,16,127,0,0,0,18,7,11,0,0,0,15,4,11,0,0,0,1365,166,1147,52,0,0,117,20,97,0,0,0,13,5,8,0,4,0,446,273,173,0
2020-05-01,8,1,10774,1454,9072,248,4356,130,6418,118,140,0,590,0,2957,0,1159,2,1429,3,1956,15,1348,35,709,75,486,118,1,0,634,117,455,2,0,0,137,18,116,3,0,0,6852,536,6144,172,1,0,94,25,69,0,0,0,30,3,27,0,0,0,40,5,35,0,0,0,43,5,37,1,0,0,46,7,39,0,2,0,678,174,488,16,0,0,53,11,40,2,0,0,45,4,41,0,0,0,143,15,128,0,0,0,18,6,12,0,0,0,15,3,12,0,0,1,1366,165,1149,52,0,0,117,19,98,0,0,0,13,5,8,0,4,0,450,276,174,0
2020-05-02,6,0,10780,1407,9123,250,4362,130,6418,120,140,0,590,0,2960,0,1160,2,1430,3,1956,15,1349,35,709,75,486,120,1,0,635,170,463,2,1,0,138,18,117,3,0,0,6852,523,6155,174,1,0,95,25,70,0,0,0,30,2,28,0,0,0,40,4,36,0,0,0,43,5,37,1,0,0,46,5,41,0,0,0,678,164,498,16,0,0,53,9,42,2,0,0,45,4,41,0,0,0,143,15,128,0,0,0,18,6,12,0,0,0,15,3,12,0,0,0,1366,160,1154,52,0,0,117,18,99,0,0,0,13,5,8,0,3,0,453,271,182,0
2020-05-03,10,3,10793,1360,9183,250,4369,130,6424,120,140,0,591,0,2962,0,1163,2,1432,3,1956,15,1351,35,710,75,488,120,2,0,637,162,473,2,0,0,138,18,117,3,1,3,6856,515,6167,174,0,0,95,23,72,0,0,0,30,2,28,0,0,0,40,4,36,0,0,0,43,5,37,1,0,0,46,4,42,0,2,0,680,154,510,16,0,0,53,8,43,2,0,0,45,3,42,0,0,0,143,15,128,0,0,0,18,6,12,0,0,0,15,3,12,0,0,0,1366,149,1165,52,0,0,117,17,100,0,0,0,13,5,8,0,5,0,458,267,191,0
